id	Spalte	text	Keyword	property	Themenwert
83.46	ti	Emilie Corbett ou les malheurs d’une guerre civile, roman politique, à l’occasion de la dernière guerre entre l’Angleterre et ses colonies, traduit de l’anglois sur la quatrième édition	malheurs	isabout	malheur
83.5	ti	Le fat corrigé, histoire morale	morale	isabout	morale
83.50	ti	Le portefeuille de madame Gourdan dite la comtesse, pour servir à l’histoire des mœurs du siècle & principalement de celles de Paris, seule édition exacte	mœurs	isabout	mœurs 
83.54	ti	Les amours du comte d’Angoulême, nouvelle française	amour	isabout	amour
83.56	ti	Le char volant ou voyage dans la lune	voyage	isabout	voyage
83.57	ti	Le nouveau continent, conte, par une dame angloise, auteur des A veux d’une femme galante	galant	isabout	galanterie
84.12	ti	Apologues et contes orientaux, etc., par l’auteur des Variétés morales et amusantes	morale	isabout	morale
84.16	ti	Les voyages d’Amour, fils de Vénus, par M. le chevalier de Ch - gny, officier de cavalerie Paris, Théophile Barrois le jeune, ce mois de mai de l’année	voyages	isabout	voyage
84.2	ti	Les confessions d’une courtisane devenue philosophe	cour	isabout	cour
84.20	ti	L’école des filles, histoire morale par monsieur le chevalier de Cubières	morale	isabout	morale
84.23	ti	Le retour de mon pauvre oncle ou relation de son voyage dans la lune, écrite par lui-même & mise au jour par son cher neveu	voyage	isabout	voyage
84.26	ti	Les veillées du château ou cours de morale à l’usage des enfans par l’auteur d’/ldè/e et Théodore	morale	isabout	morale
84.26	ti	Les veillées du château ou cours de morale à l’usage des enfans par l’auteur d’/ldè/e et Théodore	cour	isabout	cour
84.28	ti	Vie et amours d’un pauvre diable	amour	isabout	amour
84.31	ti	Le voyage d’hiver, traduction libre de l’allemand de M. Jacobi par M. Armandry	voyage	isabout	voyage
84.36	ti	Les folies philosophiques par un homme retiré du monde	philosophiques	isabout	philosophie
84.37	ti	L’insuffisance de la vertu	vertu	isabout	vertu
84.4	ti	Histoire et aventures merveilleuses du médecin Kamel	merveille	isabout	miracle
84.42	ti	Laure et Felino, Leçons d’amour ou les dix tableaux, Cabestaing, nouvelle édition	amour	isabout	amour
84.46	ti	Histoire intéressante d’un nouveau voyage à la lune et de la descente â Paris d’une jolie dame de cette terre étrangère	voyage	isabout	voyage
84.48	ti	Histoire d’Ab-dal-Mazour, suite des Contes orientaux, troisième récit du sage Caleb, voyageur persan, par Mad. Mo. . . Constantinople &	voyage	isabout	voyage
84.49	ti	Les amours de Léandre et de Héro, poëme de Musée le Grammairien, traduit du grec en français avec le texte	amour	isabout	amour
84.51	ti	Derval et Ëmilie ou la fortune contraire à l’amour, divisé en cinquante lettres	amour	isabout	amour
84.53	ti	Le roi voyageur ou examen des abus de l’administration de la Lydie	voyage	isabout	voyage
84.55	ti	L’art de voyager dans l’air et de s’y diriger, mémoire qui va remporter le prix proposé par l’Académie de Lyon	voyage	isabout	voyage
84.56	ti	Récréations de philosophie et de morale par M. le chevalier de Pougens Yverdon & se vend à	morale	isabout	morale
84.57	ti	Les deux mentors ou mémoires pour servir à l’histoire des mœurs angloises au 18me. siècle, traduction libre de l’anglois de M*** par M.D. la P. . .	mœurs	isabout	mœurs 
84.61	ti	Nouveau voyage en France, suivi de l’Histoire de Le Fèvre et d’un choix de lettres familières du même auteur	voyage	isabout	voyage
84.64	ti	Le voyage des Muses, allégorie pour madame de Saint-Huberty, par M. Yreilit	voyage	isabout	voyage
84.7	ti	Variétés morales et amusantes tirées des journaux anglois, traduction nouvelle	morale	isabout	morale
85.1	ti	L’amitié fraternelle ou le triomphe des vertus	vertu	isabout	vertu
85.12	ti	Mémoires d’un prisonnier d’Etat ou correspondance de M. le vicomte de B., avec .... la marquise de St. L. & plusieurs autres personnes de distinction	correspondance	isabout	correspondance littéraire
85.17	ti	Lettres grecques par le rhéteur Alciphron ou anecdotes sur les mœurs et les usages de la Grèce, traduites pour la première fois en françois, avec des notes historiques & critiques	mœurs	isabout	mœurs 
85.2	ti	Les amours et les aventures du lord Fox traduits de l’anglois t? par M***	amour	isabout	amour
85.21	ti	Les voyages du (sic) lord Henri, histoire angloise, par J.H.D.B***, auteur du Nouveau petit Pompée & du Danger d’une première faute	voyages	isabout	voyage
85.26	ti	Cléomene ou tableau abrégé des passions, extrait d’un manuscrit trouvé chez les Caloyers du Mont-Athos	passion	isabout	passion
85.3	ti	L’année galante ou les intrigues secrètes du marquis de L***	galant	isabout	galanterie
85.33	ti	Eusèbe ou les beaux profits de la vertu dans le siècle où nous vivons	vertu	isabout	vertu
85.35	ti	Richard Bodley ou la prévoyance malheureuse, par madame de Malarme	malheur	isabout	malheur
85.36	ti	Aventures et plaisante éducation du courtois chevalier Charles-le-bon sire d’Armagnac, contenant profitables leçons à jeunes chevaliers & à dames de haut parage, par M. de Mayer	éducation	isabout	éducation
85.36	ti	Aventures et plaisante éducation du courtois chevalier Charles-le-bon sire d’Armagnac, contenant profitables leçons à jeunes chevaliers & à dames de haut parage, par M. de Mayer	cour	isabout	cour
85.38	ti	L’isle des sages ou le sceptre donné par les Grâces, esquisse anecdotique, mise en lumière par le F.’. Apo-Carlo-Diplo-Fel-Nogaret, polémarque de la R.’. L.’. Ec.’. du Patriotisme à l’O.’. de la cour, membre de plusieurs Académies	cour	isabout	cour
85.40	ti	Les veillées du Marais ou histoire du grand Prince Oribeau, roi de Mommonie, au pays d’Evinland, et de la vertueuse princesse Oribelle, de Lagenie, tirée des anciennes-annales-irlandaises et récemment-translatée en-français, par Nichols-Donneraill, du comté de Korke, descendant de l’auteur Imprimé à Waterford, capitale de Mommonie	vertu	isabout	vertu
85.48	ti	Pièces morales et sentimentales de madame J.W., c-t-esse de R—s—g, écrites à une campagne, sur les rivages de la Brenta, dans l’Etat vénitien	sentimentale	isabout	sentiment
85.48	ti	Pièces morales et sentimentales de madame J.W., c-t-esse de R—s—g, écrites à une campagne, sur les rivages de la Brenta, dans l’Etat vénitien	morale	isabout	morale
85.5	ti	Aventures singulières d’un voyageur aérien mises au jour par M. J»»*	voyage	isabout	voyage
85.7	ti	La belle captive ou histoire du naufrage & de la captivité de mademoiselle	naufrage	isabout	naufrage
85.9	ti	L’exemple et les passions ou aventures d’un jeune homme de qualité par M. de M......Off. d’Inf.	passion	isabout	passion
86.11	ti	Le fils naturel ou mémoires de Gréville, traduit de l’anglois	nature	isabout	nature
86.12	ti	Histoire galante de deux maquerelles les plus célèbres de la * capitale des Welches, ornée de jolies vignettes	galant	isabout	galanterie
86.13	ti	Les loisirs d’une jeune personne raisonnable et sensible	sensible	isabout	sentimentalisme
86.14	ti	Les malheureuses amours de M. de Pet-en-haut et de Mlle * Vesse-en-d’sous, histoire aussi tragique que véritable et remarquable	malheur	isabout	malheur
86.14	ti	Les malheureuses amours de M. de Pet-en-haut et de Mlle * Vesse-en-d’sous, histoire aussi tragique que véritable et remarquable	amour	isabout	amour
86.17	ti	Valentine ou lettres et mémoires intéressans d’une famille anglaise	famille	isabout	famille
86.19	ti	Délassemens de l’homme sensible ou anecdotes diverses, par M. d’Arnaud, seconde année	sensible	isabout	sentimentalisme
86.21	ti	Nouvelles folies sentimentales ou folies par amour, précédées de la Folie par haine, avec la Bague d’Hébé, conte érotique, pour faire suite à la Bibliothèque choisie de contes	sentimentale	isabout	sentiment
86.21	ti	Nouvelles folies sentimentales ou folies par amour, précédées de la Folie par haine, avec la Bague d’Hébé, conte érotique, pour faire suite à la Bibliothèque choisie de contes	amour	isabout	amour
86.28	ti	Les folies sentimentales ou l’égarement de l’esprit par le cœur, recueil d’anecdotes nouvelles, contenant Lucile et Lindamore, par M. le Ch. de C., la Folle de St. Joseph, par M. le Ch. de G., Bedlam, tiré de l’Homme sensible, la Démence d’Ellinor, le Fou par amour, par M. Silvain M., la Folle du Pont-Neuf, par M.P. et une anecdote flamande	sentimentale	isabout	sentiment
86.28	ti	Les folies sentimentales ou l’égarement de l’esprit par le cœur, recueil d’anecdotes nouvelles, contenant Lucile et Lindamore, par M. le Ch. de C., la Folle de St. Joseph, par M. le Ch. de G., Bedlam, tiré de l’Homme sensible, la Démence d’Ellinor, le Fou par amour, par M. Silvain M., la Folle du Pont-Neuf, par M.P. et une anecdote flamande	sensible	isabout	sentimentalisme
86.28	ti	Les folies sentimentales ou l’égarement de l’esprit par le cœur, recueil d’anecdotes nouvelles, contenant Lucile et Lindamore, par M. le Ch. de C., la Folle de St. Joseph, par M. le Ch. de G., Bedlam, tiré de l’Homme sensible, la Démence d’Ellinor, le Fou par amour, par M. Silvain M., la Folle du Pont-Neuf, par M.P. et une anecdote flamande	amour	isabout	amour
86.3	ti	Les aventures de monsieur Têtu et de miss Patience dans leur voyage vers la terre du bonheur, contenant un récit des différentes traverses qu’éprouva M. Têtu en abandonnant miss Patience pour écouter miss Passion, & ne voulant pas permettre à madame la Raison, qu’ils rencontrèrent sur leur route, de les diriger dans leur voyage	voyage	isabout	voyage
86.36	ti	L’homme-sans-façon ou lettres d’un voyageur allant de Paris à Spa	voyage	isabout	voyage
86.4	ti	Aventures du chevalier Mossther ou la force des passions, ouvrage traduit de l’anglois	passion	isabout	passion
86.42	ti	Tableau des mœurs d’un siècle philosophe, histoire de Justine de Saint-Val, par M.F.C.L.R.D.L., avec figures	mœurs	isabout	mœurs 
86.5	ti	Bibliothèque choisie de contes, de facéties et de bons mots, dépôt intéressant des mœurs, des usages, des maximes et du caractère des nations, ouvrage composé tant de pièces françaises que traduites ... Pièces fugitives, par une société de gens de lettres	mœurs	isabout	mœurs 
86.54	ti	Amusemens géographiques et historiques, ou les mémoires de M. contenant ses voyages & ses aventures dans les quatre parties du monde	voyages	isabout	voyage
86.55	ti	Confessions du chevalier de ***, pour servir à l’histoire secrette de deux époux malheureux de la ville de Marseille	malheur	isabout	malheur
86.59	ti	Les Françaises ou XXXIV exemples choisis dans les mœurs actuelles, propres à diriger les	mœurs	isabout	mœurs 
86.6	ti	Le chevalier de Weémar, histoire corse en 1759, accompagnée de l’historique des mœurs des habitans de cette isle	mœurs	isabout	mœurs 
86.62	ti	Le voyageur sentimental ou ma promenade à Yverdun par Mr Vernes le fils	sentimental	isabout	sentiment
86.62	ti	Le voyageur sentimental ou ma promenade à Yverdun par Mr Vernes le fils	voyage	isabout	voyage
86.63	ti	Zéna ou la jalousie et le bonheur, rêve sentimental	sentimental	isabout	sentiment
87.1	ti	Adoulzin ou les dangers d’une mauvaise éducation	éducation	isabout	éducation
87.13	ti	Le magnétiseur amoureux, par un membre de la société harmonique du régiment de Metz du corps-royal de l’artillerie	amour	isabout	amour
87.14	ti	La matinée libertine ou les momens bien employés	libertin	isabout	libertinage
87.16	ti	La négresse couronnée ou les mœurs des peuples mises en action, histoire remplie d’événemens singuliers, amusans & curieux	mœurs	isabout	mœurs 
87.16	ti	La négresse couronnée ou les mœurs des peuples mises en action, histoire remplie d’événemens singuliers, amusans & curieux	cour	isabout	cour
87.18	ti	Recueil de lettres tendres et passionnées, écrites par une * jeune dame	passion	isabout	passion
87.19	ti	Tableaux de la bonne compagnie ou traits caractéristiques, anecdotes sécrétés, politiques, morales & littéraires, recueillies dans les sociétés du bon ton pendant les années 1786 & 1787...	politique	isabout	politique
87.19	ti	Tableaux de la bonne compagnie ou traits caractéristiques, anecdotes sécrétés, politiques, morales & littéraires, recueillies dans les sociétés du bon ton pendant les années 1786 & 1787...	morale	isabout	morale
87.26	ti	Le peuple instruit par ses propres vertus ou cours complet d’instructions et d’anecdotes, recueillies dans nos meilleurs auteurs et rassemblées pour consacrer les belles actions du peuple, & l’encourager à en renouveler les exemples, ouvrage classique principalement destiné au peuple des villes & des campagnes, & à ses enfans de l’un & de l’autre sexe, & distribué de manière à pouvoir servir de lecture amusante & d’instruction morale chaque jour de l’année, rédigé par P.L. Bérenger	morale	isabout	morale
87.26	ti	Le peuple instruit par ses propres vertus ou cours complet d’instructions et d’anecdotes, recueillies dans nos meilleurs auteurs et rassemblées pour consacrer les belles actions du peuple, & l’encourager à en renouveler les exemples, ouvrage classique principalement destiné au peuple des villes & des campagnes, & à ses enfans de l’un & de l’autre sexe, & distribué de manière à pouvoir servir de lecture amusante & d’instruction morale chaque jour de l’année, rédigé par P.L. Bérenger	vertu	isabout	vertu
87.26	ti	Le peuple instruit par ses propres vertus ou cours complet d’instructions et d’anecdotes, recueillies dans nos meilleurs auteurs et rassemblées pour consacrer les belles actions du peuple, & l’encourager à en renouveler les exemples, ouvrage classique principalement destiné au peuple des villes & des campagnes, & à ses enfans de l’un & de l’autre sexe, & distribué de manière à pouvoir servir de lecture amusante & d’instruction morale chaque jour de l’année, rédigé par P.L. Bérenger	cour	isabout	cour
87.39	ti	Le médecin de l’amour, par M. Doppet, docteur en médecine de la Faculté de Turin	amour	isabout	amour
87.4	ti	Azémor ou tableau des mœurs et coutumes du pays de Solamir, par M. de P....	mœurs	isabout	mœurs 
87.40	ti	Mémoires de sir George Wollap, ses voyages dans différentes parties du monde, aventures extraordinaires qui lui arrivent, découverte de plusieurs contrées inconnues, description des mœurs & des coutumes des habitans, par M.L.C.D.	voyages	isabout	voyage
87.40	ti	Mémoires de sir George Wollap, ses voyages dans différentes parties du monde, aventures extraordinaires qui lui arrivent, découverte de plusieurs contrées inconnues, description des mœurs & des coutumes des habitans, par M.L.C.D.	mœurs	isabout	mœurs 
87.44	ti	Lettres de madame de G***, contenant plusieurs anecdotes dans son voyage aux eaux de Barège & quelques particularités échappées aux autres voyageurs en France	voyage	isabout	voyage
87.48	ti	Zoraïdeou annales d’un village, traduit de l’anglois	village	isabout	village
87.5	ti	Choix de petits contes, anecdotes, fables, comédies, dialogues, &c., propres à être mis entre les mains des enfans de tout sexe et de tout âge, ouvrage de première utilité pour l’éducation, et dont presque tous les morceaux sont traduits ou imités des langues étrangères	éducation	isabout	éducation
87.55	ti	Les amours pastorales de Daphnis et de Chloé, traduction nouvelle, avec figures nouvellement dessinées sur les peintures de M. le duc d’Orléans, Régent	amour	isabout	amour
87.57	ti	Les amours du chevalier Bayard avec madame de Randan et autres romans de M. de Mayer	amour	isabout	amour
87.60	ti	La foie de Paris ou les extravagances de l’amour et de la crédulité, ouvrage rédigé et mis au jour par M. Nougaret	amour	isabout	amour
87.63	ti	Gulliver ressuscité ou les voyages, campagnes et aventures extraordinaires du baron de Munikhouson	voyages	isabout	voyage
87.65	ti	Les Parisiennes ou XL caractères généraux pris dans les mœurs actuelles, propres à servir à l’instruction des per-sonnes-du-sexe, tirés des mémoires du nouveau Lycée-des-mœurs	mœurs	isabout	mœurs 
87.7	ti	Confessions du comte de C****, avec l’histoire de ses voyages en Russie, Turquie, Italie et dans les pyramides d’Egypte	voyages	isabout	voyage
87.8	ti	La femme vertueuse ou le débauché converti par l’amour, lettres publiées pour l’instruction de quelques sociétés, dans le genre des Liaisons dangereuses par M. l’A. D.L.G.	amour	isabout	amour
87.8	ti	La femme vertueuse ou le débauché converti par l’amour, lettres publiées pour l’instruction de quelques sociétés, dans le genre des Liaisons dangereuses par M. l’A. D.L.G.	vertu	isabout	vertu
87.9	ti	Les filles de l’Opéra, suivies des Epices de Vénus, nouvelles « libres et galantes	galant	isabout	galanterie
88.10	ti	Fragment d’un voyage de sir W. Shittle-headed, traduit de l’anglais	voyage	isabout	voyage
88101	ti	Études de la nature, par Jacques-Henri-Bernardin de Saint-Pierre, tome quatrième	nature	isabout	nature
88.21	ti	La philosophie du sentiment ou les loisirs d’un homme sensible	sensible	isabout	sentimentalisme
88.3	ti	Les contes de mon bisaïeul, tirés des Annales sécrétés de la cour de Thémis	cour	isabout	cour
88.30	ti	Le mentor vertueux, moraliste et bienfaisant ou choix de faits mémorables, d’anecdotes intéressantes, d’entretiens moraux, de lettres & de descriptions propres à inspirer le goût des choses honnêtes, & à former le style & le langage des jeunes gens	vertu	isabout	vertu
88.4	ti	Contes, fables et sentences tirés de différents auteurs arabes et persans, avec une analyse du poème de Ferdoussy sur les rois de Perse, par le traducteur des Instituts politiques et militaires de Tamerlan	politique	isabout	politique
88.4	ti	Contes, fables et sentences tirés de différents auteurs arabes et persans, avec une analyse du poème de Ferdoussy sur les rois de Perse, par le traducteur des Instituts politiques et militaires de Tamerlan	militaire	isabout	militaire
88.41	ti	Œuvres badines et morales de M. C***, dédiées à MM. de l’Académie de Dijon. III. volume	morale	isabout	morale
88.43	ti	Tuyll van Serooskcrken van Zuylen, dame de Observations et conjectures politiques	politique	isabout	politique
88.44	ti	Histoire très plaisante arrivée à un bossu amoureux de la ville d’Angoulême	amour	isabout	amour
88.5	ti	Les dangers d’un amour illicite ou le mariage mal assorti, histoire véritable, par M. le comte de ***	amour	isabout	amour
88.54	ti	Lettres de mademoiselle de Tourville à madame la comtesse de Lenoncourt	cour	isabout	cour
88.55	ti	Miss Anysie ou le triomphe des mœurs et des vertus, par Mme- de Fumelh	vertu	isabout	vertu
88.55	ti	Miss Anysie ou le triomphe des mœurs et des vertus, par Mme- de Fumelh	mœurs	isabout	mœurs 
88.59	ti	Blançay, par l’auteur du Nouveau voyage sentimental	sentimental	isabout	sentiment
88.59	ti	Blançay, par l’auteur du Nouveau voyage sentimental	voyage	isabout	voyage
88.79	ti	Le jardin anglois ou variétés tant originales que traduites, par feu M. Le Tourneur, précédées d’une notice sur sa vie & ses ouvrages, avec son portrait dessiné d’après nature par M. Pujos	nature	isabout	nature
88.81	ti	[Ainsi finissent les grandes passions V. 87.54bis]	passion	isabout	passion
88.82	ti	Entretiens de Clotilde, pour exciter les jeunes personnes du sexe à la vertu & servir de suite aux Entretiens d’Angélique	vertu	isabout	vertu
88.87	ti	Justine d’Arancy ou la vertu calomniée, par l’auteur du Comte de Saint-Méran ou les nouveaux égaremens du coeur et de l’esprit	vertu	isabout	vertu
88.9	ti	Emma ou l’enfant du malheur, traduit de l’anglois sur la seconde édition	malheur	isabout	malheur
88.91	ti	Lisvart de Grèce, roman de chevalerie ou suite d’Amadis de Gaule, par M. Mayer	chevalerie	isabout	chevalerie
88.95	ti	Les galanteries du jeune chevalier de Faublas, ou les folies parisiennes, par l’auteur de Félicia	galant	isabout	galanterie
89100	ti	Tablettes d’un curieux ou variétés historiques, littéraires et morales	morale	isabout	morale
89101	ti	Les amours d’Anas-Eloujoud et de Ouardi, conte traduit de l’arabe par M. Savary, ouvrage posthume	amour	isabout	amour
89111	ti	Historiettes et conversations à l’usage des enfans qui commencent à lire un peu couramment, par madame de V.....	cour	isabout	cour
89.12	ti	Le fils naturel	nature	isabout	nature
89.19	ti	Les malheurs du sentiment, traduit de l’anglois de M. Fielding sur la troisième édition par M. Mercier	malheurs	isabout	malheur
89.2	ti	Anandria ou confessions de mademoiselle Sapho, contenant les détails de sa réception dans la secte anandrine, sous la présidence de Mlle Raucourt, & ses diverses aventures	cour	isabout	cour
89.21	ti	La Messaline française ou les nuits de la duch.... de Pol.....et aventures mystérieuses de la pr......se d’He.... et de la......ou vrage fort utile à tous les jeunes gens qui voudront faire un cours de libertinage, par l’abbé, compagnon de la fuite de la duch.... de Pol.....	libertin	isabout	libertinage
89.21	ti	La Messaline française ou les nuits de la duch.... de Pol.....et aventures mystérieuses de la pr......se d’He.... et de la......ou vrage fort utile à tous les jeunes gens qui voudront faire un cours de libertinage, par l’abbé, compagnon de la fuite de la duch.... de Pol.....	mystérieuse	isabout	mystère
89.21	ti	La Messaline française ou les nuits de la duch.... de Pol.....et aventures mystérieuses de la pr......se d’He.... et de la......ou vrage fort utile à tous les jeunes gens qui voudront faire un cours de libertinage, par l’abbé, compagnon de la fuite de la duch.... de Pol.....	cour	isabout	cour
89.26	ti	La voyageuse languedocienne ou les aventures de mademoiselle Delanoy, comtesse d’Itry, avec la description des royaumes, des provinces, des villes & autres lieux considérables ...; enrichi de remarques de recherches envieuses sur les antiquités, par l’auteur de la traduction du Voyage sentimental	sentimental	isabout	sentiment
89.26	ti	La voyageuse languedocienne ou les aventures de mademoiselle Delanoy, comtesse d’Itry, avec la description des royaumes, des provinces, des villes & autres lieux considérables ...; enrichi de remarques de recherches envieuses sur les antiquités, par l’auteur de la traduction du Voyage sentimental	voyage	isabout	voyage
89.29	ti	Histoire des oeufs de Pâques de M. de Cal..., ex-ministre, viciés par M. de Cer..., ex-Jésuite italien, dans un voyage de Bretagne, par Publius	voyage	isabout	voyage
89.33	ti	Constance ou le triomphe de l’infortune, roman sentimental par madame la comtesse de Beauharnois, troisième édition, revue, corrigée et augmentée	sentimental	isabout	sentiment
89.39	ti	Les trois ordres en voyage	voyage	isabout	voyage
89.43	ti	Lettres d’un Indien à Paris à son ami Glazir sur les mœurs françoises & sur les bizarreries du tems par l’auteur des Lettes récréatives & morales	morale	isabout	morale
89.43	ti	Lettres d’un Indien à Paris à son ami Glazir sur les mœurs françoises & sur les bizarreries du tems par l’auteur des Lettes récréatives & morales	mœurs	isabout	mœurs 
89.44	ti	La passion de notre vénérable clergé, selon l’évangile du jour	passion	isabout	passion
89.46	ti	Les deux familles, conte	famille	isabout	famille
89.78	ti	Roman historique, philosophique et politique de Brylto-phend, écrit par lui-même currente calamo pour la première fois en 1788, réécrit de mémoire l’année suivante en quinze soirées. Suivi de trois Relations ..., traduit de l’anglois par Bryltophend	politique	isabout	politique
89.79	ti	Le more-lack ou essai sur les moyens les plus doux & les plus équitables d’abolir la traite & l’esclavage des nègres d’Afrique, en conservant aux colonies tous les avantages d’une population agréable	esclavage	isabout	esclavage
89.82	ti	Le repentir ou suite des lettres originales contenant les aventures de César de Perlencour, intitulées le Crime, par l’auteur de l’Aventurier François & du Philosophe parvenu	cour	isabout	cour
89.84	ti	Lettres de Julie de Roubignéà Pauline de Chermont, traduite de l’anglois de M. Mackenzie, auteur de l’Homme sensible &. de l’Homme du monde	sensible	isabout	sentimentalisme
89.93	ti	Hammond et Cobbett ou les malheurs de la guerre civile, tra duit de l’anglais par M. Verlac, avocat et professeur de langue anglaise au Collège royal et militaire pour les élèves de marine à Vannes en Bretagne	malheurs	isabout	malheur
89.93	ti	Hammond et Cobbett ou les malheurs de la guerre civile, tra duit de l’anglais par M. Verlac, avocat et professeur de langue anglaise au Collège royal et militaire pour les élèves de marine à Vannes en Bretagne	militaire	isabout	militaire
89.95	ti	Ingénue Saxancour ou la femme séparée, histoire propre â démontrer combien il est dangereux pour les filles de se marier par entêtement et avec précipitation malgré leurs parens, écrite par elle-même	cour	isabout	cour
90.1	ti	Les amours et les malheurs de Louise	malheurs	isabout	malheur
90.1	ti	Les amours et les malheurs de Louise	amour	isabout	amour
90.10	ti	Marie-Antoinette dans l’embarras ou correspondance de la Fayette avec le roi, la reine, la Tour-du-Pin & Saint-Priest	correspondance	isabout	correspondance littéraire
90.11	ti	La Pariséide ou les amours d’un jeune patriote et d’une belle aristocrate, poeme héroi-comi-politique, en prose nationale	politique	isabout	politique
90.11	ti	La Pariséide ou les amours d’un jeune patriote et d’une belle aristocrate, poeme héroi-comi-politique, en prose nationale	amour	isabout	amour
90.13	ti	Les progrès du libertinage, historiette trouvée dans le portefeuille d’un carme réformé, publié par un novice du même ordre, ornée d’estampes en taille douce	libertin	isabout	libertinage
90.18	ti	Soirées amoureuses du général Mottier et de la belle Antoinette, par le petit épagneul de l’Autrichienne	amour	isabout	amour
90.22	ti	Taconnet ressuscité voyageant à Paris et en province	voyage	isabout	voyage
90.25	ti	Narrations d’Omaï, insulaire de la Mer du Sud, ami et compagnon de voyage du capitaine Cook, ouvrage traduit de l’o-taïtien par M. K***k, publié par le capitaine L.A.B.	voyage	isabout	voyage
90.27	ti	Bibliothèque des villages, par M. Berquin	village	isabout	village
90.29	ti	Le songe, suivi du Discours d’un nègre conduit au supplice, par N. R. Camus	cour	isabout	cour
90.31	ti	Démétrius ou l’éducation d’un prince, ouvrage en vingt livres par M. Chambert, avocat au parlement	éducation	isabout	éducation
90.32	ti	La cour et la nation ou les deux sœurs, parabole tirée de l’évangile du jour	cour	isabout	cour
90.34	ti	La retraite, les tentations et les confessions de madame la marquise de Montcornillon, histoire morale, dans laquelle on voit comment une jeune veuve devient malheureuse par les conseils de son confesseur; & comment pour la délivrer de ses malheurs, un jeune colonel de hussards se fit hermite & prophète, ouvrage posthume de feu M. de S. Leu, colonel au service de Pologne	malheurs	isabout	malheur
90.34	ti	La retraite, les tentations et les confessions de madame la marquise de Montcornillon, histoire morale, dans laquelle on voit comment une jeune veuve devient malheureuse par les conseils de son confesseur; & comment pour la délivrer de ses malheurs, un jeune colonel de hussards se fit hermite & prophète, ouvrage posthume de feu M. de S. Leu, colonel au service de Pologne	morale	isabout	morale
90.4	ti	Claire et Eveling ou les infortunes d’un ministre de village, t traduit de l’allemand sur la sixième édition	village	isabout	village
90.5	ti	Le courrier extraordinaire des fouteurs ecclésiastiques, ou correspondance intime, secrète et libertine de quelques prélats de qualité, de plusieurs prêtres paillards et d’un certain nombre de prestolets luxurieux; avec des gourgandines titrées, des putains bourgeoises, des filles de joie du Tiers-État et des rac-crocheuses du Quart, ouvrage recueilli par Machault, évêque d’Amiens, et censuré par les quatre Grands-Vicaires de Leclerc Juigné, archevêque de Paris, et apostat de la chrétienté	libertin	isabout	libertinage
90.5	ti	Le courrier extraordinaire des fouteurs ecclésiastiques, ou correspondance intime, secrète et libertine de quelques prélats de qualité, de plusieurs prêtres paillards et d’un certain nombre de prestolets luxurieux; avec des gourgandines titrées, des putains bourgeoises, des filles de joie du Tiers-État et des rac-crocheuses du Quart, ouvrage recueilli par Machault, évêque d’Amiens, et censuré par les quatre Grands-Vicaires de Leclerc Juigné, archevêque de Paris, et apostat de la chrétienté	correspondance	isabout	correspondance littéraire
90.5	ti	Le courrier extraordinaire des fouteurs ecclésiastiques, ou correspondance intime, secrète et libertine de quelques prélats de qualité, de plusieurs prêtres paillards et d’un certain nombre de prestolets luxurieux; avec des gourgandines titrées, des putains bourgeoises, des filles de joie du Tiers-État et des rac-crocheuses du Quart, ouvrage recueilli par Machault, évêque d’Amiens, et censuré par les quatre Grands-Vicaires de Leclerc Juigné, archevêque de Paris, et apostat de la chrétienté	cour	isabout	cour
90.53	ti	Le véritable philantrope ou l’isle de la philantropie, suivie de la Bonne mère, de la Promenade solitaire, du Sommeil & de la toilette de Vénus, de la Fille bien né de l’Hirondelle & ses petits, du Premier amour, &c. &c., précédée d’anecdotes & de détails peu connus sur J.J. Rousseau, avec une réfutation de son prétendu suicide, par J.J. M.D.C., membre de plusieurs académies, & soldat volontaire dans la Garde nationale parisienne, 6tne, Don. 3®. Bl°n. Dt.S. Thomas	amour	isabout	amour
90.59	ti	Tableaux de la vie ou les mœurs du dix-huitième siècle, avec 17 figures en taille-douce	mœurs	isabout	mœurs 
90.8	ti	Fables et contes indiens, avec un discours préliminaire et des notes sur la religion, la littérature, les mœurs &c. des Hin-doux, par L. Langlès, officier de NN. SS. les maréchaux de France et volontaire de la Garde nationale parisienne	mœurs	isabout	mœurs 
90.8	ti	Fables et contes indiens, avec un discours préliminaire et des notes sur la religion, la littérature, les mœurs &c. des Hin-doux, par L. Langlès, officier de NN. SS. les maréchaux de France et volontaire de la Garde nationale parisienne	cour	isabout	cour
91.12	ti	Le livre de famille ou journal des enfans	famille	isabout	famille
91.13	ti	La vie et les aventures de Ferdinand Vertamont et de Maurice son oncle, avec la description du pays & des mœurs des Péru-Mexicains, & la découverte du trésor des anciens empereurs du Mexique, par M.B.I.L.oc-e .	mœurs	isabout	mœurs 
91.2	ti	Les bÿoux du petit neveu de l’Arétin ou étrennes libertines dédiées aux femmes ci-devant de qualité, & sensibles, s’il s’en trouve	libertines	isabout	libertinage
91.2	ti	Les bÿoux du petit neveu de l’Arétin ou étrennes libertines dédiées aux femmes ci-devant de qualité, & sensibles, s’il s’en trouve	sensible	isabout	sentimentalisme
91.20	ti	Langle Soirées villageoises ou anecdotes et aventures avec des secrets intéressants	village	isabout	village
